"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,27395000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,54485000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,46975000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,44106000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,18790000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,46778000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,56376000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,28207000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,27821000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,36094000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,35467000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,17584000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,420000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,36096000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,29005000000,,
"SWE","Sweden","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,62654000000,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,15714505366,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,19352424059,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,22279366295,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,16175413545,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,7476375501,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,18283366886,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,15155419269,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,21394118074,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,10951735942,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,14381675027,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,6181382969,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,13144525562,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,17113866477,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,22965094999,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,14915709102,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,15578470163,,
"CHE","Switzerland","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,20029534753,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-9523690347,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-8734387830,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-6647857170,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-7273964653,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-7698683735,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-8767854969,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-8616397425,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-8105103872,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-8387560984,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-9605701166,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-13990097445,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-15260140406,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-16057282821,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-11300364342,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-2734551019,,
"TUR","Turkey","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,2320898182,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-24699000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-16790000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-19513000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-32163000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q1","Q1-2016","NATCUR","National currency","0","Units",,,-26569000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q2","Q2-2016","NATCUR","National currency","0","Units",,,-25401000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q3","Q3-2016","NATCUR","National currency","0","Units",,,-30967000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2016-Q4","Q4-2016","NATCUR","National currency","0","Units",,,-19853000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q1","Q1-2017","NATCUR","National currency","0","Units",,,-15427000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q2","Q2-2017","NATCUR","National currency","0","Units",,,-21040000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q3","Q3-2017","NATCUR","National currency","0","Units",,,-16175000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2017-Q4","Q4-2017","NATCUR","National currency","0","Units",,,-15723000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q1","Q1-2018","NATCUR","National currency","0","Units",,,-17682000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q2","Q2-2018","NATCUR","National currency","0","Units",,,-17267000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q3","Q3-2018","NATCUR","National currency","0","Units",,,-22988000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2018-Q4","Q4-2018","NATCUR","National currency","0","Units",,,-23707000000,,
"GBR","United Kingdom","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2019-Q1","Q1-2019","NATCUR","National currency","0","Units",,,-30045000000,,
"USA","United States","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q1","Q1-2015","NATCUR","National currency","0","Units",,,-102141000000,,
"USA","United States","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q2","Q2-2015","NATCUR","National currency","0","Units",,,-98045000000,,
"USA","United States","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q3","Q3-2015","NATCUR","National currency","0","Units",,,-109188000000,,
"USA","United States","701","Balance of Payments - current account balance","201907","July 2019","Q","Quarterly","2015-Q4","Q4-2015","NATCUR","National currency","0","Units",,,-98390000000,,
